Date,Time,local pressure,Sea-level pressure,Precipitation,Temperature,Relative humidity,Average wind speed,Wind direction of the average wind speed,Maximum wind speed moment,Wind direction of the maximum wind speed moment,Minutes of sunlight
2015-10-30,22:00:00,1013.9,1019.7,0.0,23.7,89,2.7,–k–k¼,4.6,–k,
2015-10-30,22:10:00,1013.8,1019.6,--,23.8,89,2.3,–k¼,3.5,¼–k¼,
2015-10-30,22:20:00,1013.8,1019.6,--,23.8,90,1.7,¼–k¼,3.1,–k¼,
2015-10-30,22:30:00,1013.9,1019.7,--,23.8,90,1.7,“ì¼,2.5,“ì“ì¼,
2015-10-30,22:40:00,1013.6,1019.4,--,23.9,89,1.6,¼,2.4,¼–k¼,
2015-10-30,22:50:00,1013.6,1019.4,0.0,23.9,91,2.2,¼“ì¼,3.3,¼“ì¼,
2015-10-30,23:00:00,1013.8,1019.6,0.5,24.2,90,3.3,–k–k¼,6.8,–k,
2015-10-30,23:10:00,1013.8,1019.6,0.0,24.2,85,5.8,–k,9.2,–k,
2015-10-30,23:20:00,1013.9,1019.7,--,24.3,83,6.1,–k,9.1,–k,
2015-10-30,23:30:00,1013.9,1019.7,--,24.3,83,5.3,–k,8.5,–k,
2015-10-30,23:40:00,1013.9,1019.7,--,24.4,82,5.7,–k,8.5,–k–k¼,
2015-10-30,23:50:00,1013.9,1019.7,--,24.4,83,4.8,–k,7.2,–k,
2015-10-31,00:00:00,1014.0,1019.8,--,24.4,81,4.5,–k,8.3,–k,
2015-10-31,00:10:00,1014.0,1019.8,--,24.4,80,5.5,–k,9.3,–k,
2015-10-31,00:20:00,1014.0,1019.8,--,24.4,80,5.7,–k,8.4,–k–k¼,
2015-10-31,00:30:00,1014.0,1019.8,--,24.3,80,5.3,–k,8.7,–k,
2015-10-31,00:40:00,1014.0,1019.8,--,24.4,79,5.9,–k,8.5,–k,
2015-10-31,00:50:00,1013.9,1019.7,--,24.4,78,6.4,–k,9.6,–k,
2015-10-31,01:00:00,1013.9,1019.7,--,24.3,78,6.6,–k,10.4,–k,
2015-10-31,01:10:00,1013.8,1019.6,--,24.3,79,6.1,–k,8.7,–k,
2015-10-31,01:20:00,1013.9,1019.7,--,24.4,77,7.5,–k,10.8,–k,
2015-10-31,01:30:00,1013.9,1019.7,--,24.4,78,6.6,–k,9.5,–k,
2015-10-31,01:40:00,1013.9,1019.7,--,24.4,78,5.8,–k,8.9,–k,
2015-10-31,01:50:00,1014.0,1019.8,--,24.4,78,5.6,–k,7.9,–k,
2015-10-31,02:00:00,1014.0,1019.8,--,24.4,76,6.4,–k,9.7,–k,
2015-10-31,02:10:00,1014.1,1019.9,--,24.4,77,4.9,–k,8.0,–k,
2015-10-31,02:20:00,1013.9,1019.7,--,24.3,77,6.5,–k,9.1,–k,
2015-10-31,02:30:00,1013.9,1019.7,--,24.4,78,6.1,–k,8.5,–k,
2015-10-31,02:40:00,1013.8,1019.6,--,24.4,78,5.9,–k,8.9,–k,
2015-10-31,02:50:00,1013.8,1019.6,--,24.3,78,6.7,–k,10.5,–k,
2015-10-31,03:00:00,1013.9,1019.7,--,24.3,77,6.6,–k,10.1,–k,
2015-10-31,03:10:00,1013.8,1019.6,--,24.3,78,5.7,–k,9.1,–k,
2015-10-31,03:20:00,1013.7,1019.5,--,24.2,78,6.8,–k,10.9,–k,
2015-10-31,03:30:00,1013.6,1019.4,--,24.0,80,6.4,–k,10.1,–k,
2015-10-31,03:40:00,1013.6,1019.4,--,24.1,80,6.8,–k,10.3,–k,
2015-10-31,03:50:00,1013.5,1019.3,--,24.1,79,7.2,–k,11.7,–k–k“Œ,
2015-10-31,04:00:00,1013.2,1019.0,--,24.0,79,7.3,–k,10.7,–k,
2015-10-31,04:10:00,1013.2,1019.0,--,24.0,81,6.4,–k,9.6,–k,
2015-10-31,04:20:00,1013.3,1019.1,--,23.8,81,7.1,–k,11.9,–k–k“Œ,
2015-10-31,04:30:00,1013.3,1019.1,--,23.7,80,6.0,–k,9.5,–k–k“Œ,
2015-10-31,04:40:00,1013.3,1019.1,--,23.7,79,7.2,–k,11.1,–k,
2015-10-31,04:50:00,1013.4,1019.2,--,23.8,79,6.9,–k,11.3,–k,
2015-10-31,05:00:00,1013.4,1019.2,--,23.8,79,7.0,–k,11.1,–k,
2015-10-31,05:10:00,1013.4,1019.2,--,23.6,79,7.0,–k,10.7,–k,
2015-10-31,05:20:00,1013.5,1019.3,--,23.6,80,6.0,–k,10.0,–k,
2015-10-31,05:30:00,1013.5,1019.3,--,23.7,78,6.1,–k,10.3,–k,
2015-10-31,05:40:00,1013.7,1019.5,--,23.7,78,6.9,–k,10.5,–k–k“Œ,
2015-10-31,05:50:00,1013.6,1019.4,--,23.7,78,6.5,–k,10.2,–k–k“Œ,
2015-10-31,06:00:00,1013.7,1019.5,--,23.7,78,6.4,–k,11.0,–k–k“Œ,
2015-10-31,06:10:00,1013.9,1019.7,--,23.6,78,6.1,–k,10.0,–k–k“Œ,
2015-10-31,06:20:00,1013.9,1019.7,--,23.6,78,6.1,–k,11.2,–k–k“Œ,
2015-10-31,06:30:00,1014.0,1019.8,--,23.7,77,5.7,–k–k“Œ,8.7,–k,
2015-10-31,06:40:00,1014.2,1020.0,--,23.6,78,6.2,–k–k“Œ,10.0,–k–k“Œ,0
2015-10-31,06:50:00,1014.5,1020.3,--,23.6,78,6.5,–k,12.6,–k,0
2015-10-31,07:00:00,1014.6,1020.4,--,23.7,77,5.5,–k,9.8,–k,4
2015-10-31,07:10:00,1014.8,1020.6,--,23.8,76,5.4,–k–k“Œ,9.3,–k–k“Œ,8
2015-10-31,07:20:00,1015.0,1020.8,--,24.0,76,6.0,–k–k“Œ,9.2,–k–k“Œ,8
2015-10-31,07:30:00,1015.1,1020.9,--,24.0,77,5.9,–k–k“Œ,8.5,–k–k“Œ,0
2015-10-31,07:40:00,1015.4,1021.2,--,24.0,77,6.5,–k–k“Œ,9.4,–k–k“Œ,0
2015-10-31,07:50:00,1015.6,1021.4,--,24.0,77,5.6,–k,11.7,–k,0
2015-10-31,08:00:00,1015.6,1021.4,--,24.1,77,5.9,–k,9.2,–k,0
2015-10-31,08:10:00,1015.6,1021.4,--,24.1,76,5.0,–k–k“Œ,7.8,–k–k“Œ,0
2015-10-31,08:20:00,1015.7,1021.5,--,24.2,75,7.3,–k–k“Œ,10.6,–k–k“Œ,0
2015-10-31,08:30:00,1015.7,1021.5,--,24.3,75,6.6,–k–k“Œ,10.6,–k,0
2015-10-31,08:40:00,1015.8,1021.6,--,24.3,75,7.3,–k–k“Œ,11.3,–k–k“Œ,0
2015-10-31,08:50:00,1015.9,1021.7,--,24.4,73,6.3,–k–k“Œ,11.0,–k,0
2015-10-31,09:00:00,1015.9,1021.7,--,24.6,73,6.6,–k–k“Œ,11.0,–k–k“Œ,0
2015-10-31,09:10:00,1016.1,1021.9,--,24.4,74,9.7,–k–k“Œ,13.4,–k–k“Œ,0
2015-10-31,09:20:00,1016.1,1021.9,--,24.6,75,8.9,–k–k“Œ,13.2,–k–k“Œ,0
2015-10-31,09:30:00,1016.4,1022.2,--,24.5,73,8.2,–k,13.3,–k–k“Œ,0
2015-10-31,09:40:00,1016.3,1022.1,--,24.5,73,8.9,–k–k“Œ,13.8,–k–k“Œ,0
2015-10-31,09:50:00,1016.4,1022.2,--,24.5,72,8.1,–k–k“Œ,12.7,–k–k“Œ,0
2015-10-31,10:00:00,1016.5,1022.3,--,24.6,72,9.6,–k–k“Œ,13.5,–k–k“Œ,0
2015-10-31,10:10:00,1016.5,1022.3,--,24.7,71,7.4,–k–k“Œ,11.9,–k–k“Œ,0
2015-10-31,10:20:00,1016.6,1022.4,--,24.7,69,8.5,–k,12.9,–k,0
2015-10-31,10:30:00,1016.5,1022.3,--,25.0,70,8.3,–k–k“Œ,11.5,–k–k“Œ,0
2015-10-31,10:40:00,1016.5,1022.3,--,24.9,70,8.5,–k–k“Œ,14.1,–k,0
2015-10-31,10:50:00,1016.4,1022.2,--,24.9,69,8.4,–k–k“Œ,14.2,–k–k“Œ,1
2015-10-31,11:00:00,1016.5,1022.3,--,24.7,72,10.9,–k–k“Œ,14.2,–k,0
2015-10-31,11:10:00,1016.4,1022.2,--,24.3,73,8.3,–k–k“Œ,13.6,–k–k“Œ,0
2015-10-31,11:20:00,1016.2,1022.0,--,24.7,70,8.6,–k–k“Œ,13.5,–k–k“Œ,2
2015-10-31,11:30:00,1016.1,1021.9,--,25.0,70,7.8,–k–k“Œ,13.0,–k–k“Œ,3
2015-10-31,11:40:00,1016.0,1021.8,0.0,24.8,72,7.1,–k–k“Œ,13.1,–k–k“Œ,1
2015-10-31,11:50:00,1015.9,1021.7,0.0,24.3,73,8.8,–k,13.9,–k–k“Œ,0
2015-10-31,12:00:00,1015.9,1021.7,--,24.6,70,9.2,–k,13.8,–k–k“Œ,2
2015-10-31,12:10:00,1015.7,1021.5,--,24.6,71,9.1,–k–k“Œ,13.4,–k–k“Œ,5
2015-10-31,12:20:00,1015.7,1021.5,--,24.6,70,9.1,–k–k“Œ,13.6,–k–k“Œ,4
2015-10-31,12:30:00,1015.5,1021.3,--,24.9,67,9.0,–k–k“Œ,12.6,–k–k“Œ,5
2015-10-31,12:40:00,1015.3,1021.1,--,25.8,64,10.1,–k–k“Œ,15.4,–k–k“Œ,8
2015-10-31,12:50:00,1015.5,1021.3,--,25.0,67,8.1,–k,14.0,–k,0
2015-10-31,13:00:00,1015.5,1021.3,--,24.7,69,9.9,–k,14.9,–k,0
2015-10-31,13:10:00,1015.3,1021.1,--,24.3,70,10.2,–k–k“Œ,15.0,–k–k“Œ,0
2015-10-31,13:20:00,1015.3,1021.1,--,24.1,70,10.8,–k,15.9,–k–k“Œ,0
2015-10-31,13:30:00,1015.3,1021.1,--,24.2,69,10.4,–k–k“Œ,15.9,–k–k“Œ,0
2015-10-31,13:40:00,1014.9,1020.7,--,24.2,68,11.5,–k–k“Œ,17.0,–k–k“Œ,0
2015-10-31,13:50:00,1014.8,1020.6,--,24.5,67,10.4,–k–k“Œ,15.3,–k–k“Œ,0
2015-10-31,14:00:00,1014.8,1020.6,--,24.1,67,11.8,–k–k“Œ,16.6,–k,0
2015-10-31,14:10:00,1014.8,1020.6,--,24.4,66,9.2,–k–k“Œ,15.2,–k–k“Œ,3
2015-10-31,14:20:00,1014.8,1020.6,--,24.3,66,9.5,–k,15.8,–k–k“Œ,4
2015-10-31,14:30:00,1014.9,1020.7,--,24.1,67,9.6,–k–k“Œ,15.0,–k–k“Œ,2
2015-10-31,14:40:00,1015.0,1020.8,--,24.2,65,10.7,–k–k“Œ,15.1,–k–k“Œ,6
2015-10-31,14:50:00,1015.3,1021.1,--,24.0,66,8.3,–k,15.2,–k,6
2015-10-31,15:00:00,1015.1,1020.9,--,24.0,66,9.7,–k,15.4,–k,3
2015-10-31,15:10:00,1015.0,1020.8,--,23.6,66,9.6,–k–k“Œ,13.9,–k–k“Œ,4
2015-10-31,15:20:00,1014.9,1020.7,--,24.1,65,8.9,–k,14.1,–k,8
2015-10-31,15:30:00,1015.1,1020.9,--,23.7,66,10.0,–k–k“Œ,15.2,–k–k“Œ,6
2015-10-31,15:40:00,1015.2,1021.0,--,23.8,66,8.1,–k,12.8,–k–k“Œ,0
2015-10-31,15:50:00,1015.1,1020.9,--,23.4,66,8.5,–k,13.3,–k–k“Œ,1
2015-10-31,16:00:00,1015.3,1021.1,--,23.5,67,8.0,–k,13.4,–k,0
2015-10-31,16:10:00,1015.3,1021.1,--,23.3,67,8.1,–k,14.1,–k,0
2015-10-31,16:20:00,1015.4,1021.2,--,23.4,66,8.1,–k,13.7,–k,1
2015-10-31,16:30:00,1015.4,1021.2,--,23.3,65,9.9,–k–k“Œ,14.5,–k,0
2015-10-31,16:40:00,1015.5,1021.3,--,23.2,66,8.6,–k–k“Œ,12.5,–k–k“Œ,0
2015-10-31,16:50:00,1015.7,1021.5,--,23.3,66,8.4,–k–k“Œ,12.2,–k–k“Œ,7
2015-10-31,17:00:00,1015.7,1021.5,--,23.2,66,9.3,–k–k“Œ,14.6,–k–k“Œ,9
2015-10-31,17:10:00,1015.6,1021.4,--,23.0,66,10.5,–k–k“Œ,13.8,–k–k“Œ,9
2015-10-31,17:20:00,1015.7,1021.5,--,23.0,66,8.2,–k–k“Œ,12.5,–k–k“Œ,0
2015-10-31,17:30:00,1015.7,1021.5,--,22.9,67,8.7,–k–k“Œ,13.3,–k,0
2015-10-31,17:40:00,1015.7,1021.5,--,22.9,68,8.9,–k–k“Œ,13.0,–k–k“Œ,0
2015-10-31,17:50:00,1015.7,1021.5,--,22.8,68,7.9,–k–k“Œ,13.7,–k–k“Œ,0
2015-10-31,18:00:00,1015.8,1021.6,--,22.7,67,9.4,–k–k“Œ,13.5,–k–k“Œ,
2015-10-31,18:10:00,1015.8,1021.6,--,22.8,67,9.9,–k–k“Œ,13.8,–k–k“Œ,
2015-10-31,18:20:00,1015.8,1021.6,--,22.8,67,8.2,–k–k“Œ,12.7,–k–k“Œ,
2015-10-31,18:30:00,1016.0,1021.8,--,22.7,67,6.4,–k–k“Œ,10.0,–k–k“Œ,
2015-10-31,18:40:00,1016.3,1022.1,--,22.8,66,7.5,–k–k“Œ,11.1,–k–k“Œ,
2015-10-31,18:50:00,1016.3,1022.1,--,22.8,66,7.9,–k–k“Œ,12.1,–k,
2015-10-31,19:00:00,1016.2,1022.0,--,22.9,65,6.9,–k–k“Œ,10.4,–k,
2015-10-31,19:10:00,1016.3,1022.1,--,22.7,64,6.1,–k–k“Œ,11.6,–k–k“Œ,
2015-10-31,19:20:00,1016.3,1022.1,--,22.7,65,6.5,–k–k“Œ,10.2,–k–k“Œ,
2015-10-31,19:30:00,1016.2,1022.0,--,22.7,65,6.6,–k–k“Œ,10.2,–k–k“Œ,
2015-10-31,19:40:00,1016.2,1022.0,--,22.6,64,5.7,–k–k“Œ,10.5,–k–k“Œ,
2015-10-31,19:50:00,1016.4,1022.2,--,22.5,64,5.8,–k–k“Œ,9.5,–k–k“Œ,
2015-10-31,20:00:00,1016.4,1022.2,--,22.6,63,4.3,–k–k“Œ,8.3,–k,
2015-10-31,20:10:00,1016.5,1022.3,--,22.6,63,4.9,–k–k“Œ,8.6,–k“Œ,
2015-10-31,20:20:00,1016.5,1022.3,--,22.6,63,3.6,–k–k“Œ,5.8,–k–k“Œ,
2015-10-31,20:30:00,1016.5,1022.3,--,22.5,62,5.1,–k–k“Œ,9.0,–k,
2015-10-31,20:40:00,1016.4,1022.2,--,22.5,63,5.1,–k–k“Œ,8.8,–k–k“Œ,
2015-10-31,20:50:00,1016.4,1022.2,--,22.4,63,4.3,–k–k“Œ,6.5,–k,
2015-10-31,21:00:00,1016.4,1022.2,--,22.4,63,5.6,–k–k“Œ,8.4,–k–k“Œ,
2015-10-31,21:10:00,1016.5,1022.3,--,22.4,63,3.9,–k–k“Œ,6.8,–k–k“Œ,
2015-10-31,21:20:00,1016.6,1022.4,--,22.5,63,4.4,–k–k“Œ,8.0,–k–k“Œ,
2015-10-31,21:30:00,1016.6,1022.4,--,22.5,63,3.8,–k–k“Œ,6.3,–k“Œ,
2015-10-31,21:40:00,1016.7,1022.5,--,22.3,64,4.4,–k–k“Œ,7.2,–k,
2015-10-31,21:50:00,1016.7,1022.5,--,22.3,64,4.4,–k–k“Œ,7.7,–k–k“Œ,
2015-10-31,22:00:00,1016.7,1022.5,--,22.3,65,3.9,–k–k“Œ,7.4,–k,
2015-10-31,22:10:00,1016.6,1022.4,--,22.3,66,4.1,–k–k“Œ,6.6,–k–k“Œ,
2015-10-31,22:20:00,1016.5,1022.3,--,22.3,65,5.0,–k–k“Œ,7.6,–k–k“Œ,
2015-10-31,22:30:00,1016.5,1022.3,--,22.3,65,4.9,–k–k“Œ,8.9,–k–k“Œ,
2015-10-31,22:40:00,1016.6,1022.4,--,22.2,65,5.0,–k–k“Œ,8.6,–k–k“Œ,
2015-10-31,22:50:00,1016.6,1022.4,--,22.3,64,4.7,–k–k“Œ,7.7,–k–k“Œ,
2015-10-31,23:00:00,1016.6,1022.4,--,22.2,64,5.0,–k–k“Œ,8.6,–k–k“Œ,
2015-10-31,23:10:00,1016.7,1022.5,--,22.2,64,5.9,–k–k“Œ,9.4,–k–k“Œ,
2015-10-31,23:20:00,1016.6,1022.4,--,22.2,64,5.6,–k–k“Œ,8.4,–k,
2015-10-31,23:30:00,1016.3,1022.1,--,22.1,64,4.5,–k–k“Œ,7.4,–k,
2015-10-31,23:40:00,1016.3,1022.1,--,22.1,64,4.7,–k–k“Œ,7.9,–k“Œ,
2015-10-31,23:50:00,1016.4,1022.2,--,22.1,64,4.2,–k–k“Œ,6.7,–k“Œ,
2015-11-01,00:00:00,1016.3,1022.2,--,22.0,65,4.0,–k–k“Œ,7.1,–k–k“Œ,
2015-11-01,00:10:00,1016.2,1022.1,--,22.0,65,4.0,–k–k“Œ,8.1,–k“Œ,
2015-11-01,00:20:00,1016.1,1022.0,--,21.9,65,3.4,–k–k“Œ,5.4,–k,
2015-11-01,00:30:00,1016.0,1021.9,--,21.9,65,3.7,–k–k“Œ,6.4,–k–k“Œ,
2015-11-01,00:40:00,1015.8,1021.7,--,21.8,65,4.0,–k–k“Œ,6.9,–k–k“Œ,
2015-11-01,00:50:00,1015.9,1021.8,--,21.8,65,4.3,–k–k“Œ,6.8,–k–k“Œ,
2015-11-01,01:00:00,1015.8,1021.7,--,21.8,65,3.7,–k–k“Œ,6.9,–k–k“Œ,
2015-11-01,01:10:00,1015.6,1021.5,--,21.8,65,4.6,–k–k“Œ,6.6,–k–k“Œ,
2015-11-01,01:20:00,1015.5,1021.4,--,21.7,65,3.9,–k–k“Œ,6.8,–k–k“Œ,
2015-11-01,01:30:00,1015.5,1021.4,--,21.8,65,3.7,–k–k“Œ,6.1,–k–k“Œ,
2015-11-01,01:40:00,1015.5,1021.4,--,21.7,66,3.6,–k–k“Œ,6.2,–k–k“Œ,
2015-11-01,01:50:00,1015.4,1021.3,--,21.6,66,2.7,–k–k“Œ,4.7,–k,
2015-11-01,02:00:00,1015.6,1021.5,--,21.6,67,3.3,–k–k“Œ,5.4,–k–k“Œ,
2015-11-01,02:10:00,1015.7,1021.6,--,21.7,66,3.8,–k–k“Œ,7.1,–k–k“Œ,
2015-11-01,02:20:00,1015.6,1021.5,--,21.8,67,4.2,–k–k“Œ,6.1,–k–k“Œ,
2015-11-01,02:30:00,1015.5,1021.4,--,21.7,67,3.6,–k–k“Œ,6.5,–k–k“Œ,
2015-11-01,02:40:00,1015.3,1021.2,--,21.5,68,3.3,–k“Œ,5.8,–k“Œ,
2015-11-01,02:50:00,1015.4,1021.3,--,21.6,68,4.0,–k–k“Œ,5.9,–k–k“Œ,
2015-11-01,03:00:00,1015.2,1021.1,--,21.6,67,3.6,–k“Œ,6.0,–k“Œ,
2015-11-01,03:10:00,1015.0,1020.9,--,21.6,67,3.7,–k–k“Œ,5.3,–k“Œ,
2015-11-01,03:20:00,1014.9,1020.8,--,21.5,67,3.7,–k–k“Œ,5.6,–k–k“Œ,
2015-11-01,03:30:00,1015.0,1020.9,--,21.5,66,3.6,–k–k“Œ,5.8,–k–k“Œ,
2015-11-01,03:40:00,1014.8,1020.7,--,21.5,66,3.4,–k–k“Œ,5.6,–k–k“Œ,
2015-11-01,03:50:00,1014.8,1020.7,--,21.5,67,3.2,–k–k“Œ,5.1,–k,
2015-11-01,04:00:00,1014.6,1020.5,--,21.4,67,3.6,–k–k“Œ,5.8,–k–k“Œ,
2015-11-01,04:10:00,1014.5,1020.4,--,21.4,67,3.5,–k–k“Œ,5.9,–k–k“Œ,
2015-11-01,04:20:00,1014.4,1020.3,--,21.4,67,3.8,–k–k“Œ,5.4,–k–k“Œ,
2015-11-01,04:30:00,1014.2,1020.1,--,21.4,67,4.2,–k–k“Œ,6.4,–k–k“Œ,
2015-11-01,04:40:00,1014.1,1019.9,--,21.5,67,4.2,–k–k“Œ,5.9,–k,
2015-11-01,04:50:00,1014.1,1019.9,--,21.5,67,4.2,–k–k“Œ,5.8,–k–k“Œ,
2015-11-01,05:00:00,1014.0,1019.8,--,21.5,68,3.4,–k–k“Œ,5.2,–k–k“Œ,
2015-11-01,05:10:00,1013.9,1019.7,--,21.5,68,3.4,–k–k“Œ,5.2,–k–k“Œ,
2015-11-01,05:20:00,1013.9,1019.8,--,21.4,68,3.1,–k–k“Œ,5.5,–k–k“Œ,
2015-11-01,05:30:00,1014.0,1019.9,--,21.3,69,3.0,–k–k“Œ,4.4,–k–k“Œ,
2015-11-01,05:40:00,1014.0,1019.9,--,21.3,69,3.1,–k–k“Œ,4.8,–k–k“Œ,
2015-11-01,05:50:00,1014.0,1019.8,--,21.5,68,4.0,–k–k“Œ,6.1,–k–k“Œ,
2015-11-01,06:00:00,1014.3,1020.2,--,21.3,69,3.3,–k–k“Œ,5.6,–k,
2015-11-01,06:10:00,1014.5,1020.4,--,21.0,71,2.5,–k–k“Œ,3.9,–k–k“Œ,
2015-11-01,06:20:00,1014.6,1020.5,--,21.2,70,2.9,–k–k“Œ,4.9,–k–k“Œ,
2015-11-01,06:30:00,1014.7,1020.6,--,21.3,71,3.6,–k–k“Œ,6.3,–k–k“Œ,
2015-11-01,06:40:00,1014.8,1020.7,--,21.2,71,3.3,–k–k“Œ,6.4,–k–k“Œ,0
2015-11-01,06:50:00,1014.8,1020.7,--,21.3,72,3.5,–k–k“Œ,6.2,–k,0
2015-11-01,07:00:00,1014.9,1020.8,--,21.5,72,4.2,–k–k“Œ,6.1,–k–k“Œ,0
2015-11-01,07:10:00,1015.1,1021.0,--,21.6,71,4.2,–k–k“Œ,6.7,–k–k“Œ,9
2015-11-01,07:20:00,1015.2,1021.0,--,21.8,71,4.3,–k–k“Œ,6.4,–k,10
2015-11-01,07:30:00,1015.3,1021.1,--,21.9,71,4.0,–k–k“Œ,5.7,–k–k“Œ,10
2015-11-01,07:40:00,1015.3,1021.1,--,22.0,70,3.9,–k–k“Œ,5.7,–k–k“Œ,10
2015-11-01,07:50:00,1015.3,1021.1,--,22.3,70,2.9,–k–k“Œ,4.4,–k–k“Œ,10
2015-11-01,08:00:00,1015.3,1021.1,--,22.5,68,3.9,–k–k“Œ,7.0,–k,10
2015-11-01,08:10:00,1015.4,1021.2,--,22.7,68,4.1,–k–k“Œ,6.6,–k–k“Œ,10
2015-11-01,08:20:00,1015.5,1021.3,--,22.9,67,4.9,–k–k“Œ,7.5,–k–k“Œ,10
2015-11-01,08:30:00,1015.6,1021.4,--,23.1,67,5.0,–k–k“Œ,7.6,–k–k“Œ,10
2015-11-01,08:40:00,1015.7,1021.5,--,23.4,66,3.7,–k–k“Œ,5.9,–k,10
2015-11-01,08:50:00,1015.9,1021.7,--,23.6,65,4.9,–k,8.3,–k,10
2015-11-01,09:00:00,1016.0,1021.8,--,23.7,65,4.7,–k,8.4,–k,10
2015-11-01,09:10:00,1015.9,1021.7,--,23.9,64,4.7,–k,7.8,–k–k“Œ,10
2015-11-01,09:20:00,1016.1,1021.9,--,23.8,65,4.2,–k,7.5,–k,2
2015-11-01,09:30:00,1016.1,1021.9,--,23.8,65,4.8,–k,7.4,–k“Œ,2
2015-11-01,09:40:00,1016.1,1021.9,--,23.8,65,5.1,–k–k“Œ,8.2,–k–k“Œ,2
2015-11-01,09:50:00,1015.9,1021.7,--,23.5,66,5.9,–k,8.7,–k,0
2015-11-01,10:00:00,1015.8,1021.6,--,23.9,65,4.7,–k–k“Œ,7.5,–k–k“Œ,1
2015-11-01,10:10:00,1015.9,1021.7,--,23.8,65,4.4,–k–k“Œ,6.9,–k–k“Œ,0
2015-11-01,10:20:00,1015.8,1021.6,--,24.0,63,4.4,–k–k“Œ,6.8,–k–k“Œ,1
2015-11-01,10:30:00,1015.6,1021.4,--,24.8,62,5.1,–k–k“Œ,8.2,–k,8
2015-11-01,10:40:00,1015.5,1021.3,--,24.2,64,4.5,–k,7.2,–k–k“Œ,3
2015-11-01,10:50:00,1015.4,1021.2,--,24.1,63,5.1,–k–k“Œ,8.0,–k–k“Œ,0
2015-11-01,11:00:00,1015.4,1021.2,--,24.2,65,4.8,–k–k“Œ,7.5,–k–k“Œ,0
2015-11-01,11:10:00,1015.2,1021.0,--,24.8,62,3.6,–k–k“Œ,6.5,–k–k“Œ,1
2015-11-01,11:20:00,1015.0,1020.8,--,25.1,62,4.5,–k–k“Œ,7.7,–k–k“Œ,10
2015-11-01,11:30:00,1015.0,1020.8,--,24.9,61,3.9,–k–k“Œ,6.5,–k,10
2015-11-01,11:40:00,1014.9,1020.7,--,25.6,61,4.0,–k–k“Œ,6.7,–k–k“Œ,8
2015-11-01,11:50:00,1014.9,1020.7,--,24.7,64,5.2,–k,7.9,–k,0
2015-11-01,12:00:00,1014.8,1020.6,--,24.3,66,5.6,–k,8.9,–k,0
2015-11-01,12:10:00,1014.7,1020.5,--,24.3,67,5.9,–k,9.0,–k,0
2015-11-01,12:20:00,1014.6,1020.4,--,24.4,67,6.7,–k,9.4,–k,0
2015-11-01,12:30:00,1014.4,1020.2,--,24.6,66,5.8,–k,9.9,–k,1
2015-11-01,12:40:00,1014.3,1020.1,--,24.4,66,5.3,–k,8.5,–k,0
2015-11-01,12:50:00,1014.2,1020.0,--,24.4,67,5.6,–k,8.6,–k,0
2015-11-01,13:00:00,1014.1,1019.9,--,24.2,67,5.7,–k,9.5,–k,0
2015-11-01,13:10:00,1014.1,1019.9,--,24.2,67,6.1,–k,8.5,–k,0
2015-11-01,13:20:00,1013.8,1019.6,--,24.5,67,5.6,–k,8.3,–k–k“Œ,0
2015-11-01,13:30:00,1013.6,1019.4,--,24.7,65,5.5,–k,8.1,–k,3
2015-11-01,13:40:00,1013.6,1019.4,--,25.4,64,5.5,–k–k“Œ,8.1,–k–k“Œ,5
2015-11-01,13:50:00,1013.5,1019.3,--,25.3,63,6.2,–k–k“Œ,9.3,–k–k“Œ,9
2015-11-01,14:00:00,1013.4,1019.2,--,24.8,65,6.9,–k,10.5,–k,1
2015-11-01,14:10:00,1013.4,1019.2,--,24.7,65,6.0,–k,9.2,–k,2
2015-11-01,14:20:00,1013.4,1019.2,--,25.2,63,5.3,–k,8.5,–k,9
2015-11-01,14:30:00,1013.3,1019.1,--,25.4,63,4.6,–k,8.2,–k–k¼,10
2015-11-01,14:40:00,1013.3,1019.1,--,24.7,65,5.8,–k,9.4,–k,0
2015-11-01,14:50:00,1013.2,1019.0,--,24.6,66,5.9,–k,8.9,–k,0
2015-11-01,15:00:00,1013.2,1019.0,--,24.5,66,7.2,–k,9.6,–k,3
2015-11-01,15:10:00,1013.2,1019.0,--,24.4,68,7.8,–k,10.2,–k,0
2015-11-01,15:20:00,1013.2,1019.0,--,24.4,67,6.4,–k,9.9,–k,3
2015-11-01,15:30:00,1013.2,1019.0,--,24.9,65,6.3,–k,9.8,–k,10
2015-11-01,15:40:00,1013.3,1019.1,--,25.0,67,6.4,–k,9.4,–k,10
2015-11-01,15:50:00,1013.3,1019.1,--,24.8,65,4.9,–k–k“Œ,7.5,–k,10
2015-11-01,16:00:00,1013.3,1019.1,--,24.7,66,6.5,–k,9.9,–k,10
2015-11-01,16:10:00,1013.2,1019.0,--,24.8,66,5.0,–k–k“Œ,9.6,–k,10
2015-11-01,16:20:00,1013.3,1019.1,--,24.5,67,5.1,–k–k“Œ,8.6,–k,10
2015-11-01,16:30:00,1013.4,1019.2,--,24.5,68,5.6,–k,8.9,–k,9
2015-11-01,16:40:00,1013.5,1019.3,--,24.4,67,4.8,–k–k“Œ,8.2,–k–k“Œ,4
2015-11-01,16:50:00,1013.5,1019.3,--,24.4,68,4.9,–k,7.5,–k–k¼,2
2015-11-01,17:00:00,1013.6,1019.4,--,24.1,69,6.8,–k–k“Œ,8.7,–k–k“Œ,0
